,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2191,2022-01-08 04:00:00,0.12341809519413559,-0.5103770212607799,0.8064107854531146,0.0266262298233435,0.21883553196597821,-0.011650018877059574,-0.011650018877059574,-0.011650018877059574,-0.004695853537149442,-0.004695853537149442,-0.004695853537149442,-0.0076774027171238705,-0.0076774027171238705,-0.0076774027171238705,0.0007232373772137391,0.0007232373772137391,0.0007232373772137391,0.0,0.0,0.0,0.11176807631707601
2192,2022-01-08 05:00:00,0.12343206208439275,-0.5032854719228946,0.7530023690953993,0.02658993059259593,0.21894996785966594,-0.010618829678682192,-0.010618829678682192,-0.010618829678682192,-0.003602587053058129,-0.003602587053058129,-0.003602587053058129,-0.007743544863166707,-0.007743544863166707,-0.007743544863166707,0.0007273022375426456,0.0007273022375426456,0.0007273022375426456,0.0,0.0,0.0,0.11281323240571056
2193,2022-01-08 06:00:00,0.12344602897464992,-0.5090265325332918,0.7325389534532813,0.026553631361847924,0.21906440375335282,-0.011110876218073665,-0.011110876218073665,-0.011110876218073665,-0.004136041661575632,-0.004136041661575632,-0.004136041661575632,-0.007706508137861106,-0.007706508137861106,-0.007706508137861106,0.0007316735813630716,0.0007316735813630716,0.0007316735813630716,0.0,0.0,0.0,0.11233515275657625
2194,2022-01-08 07:00:00,0.12345999586490708,-0.4870480246591194,0.6969571359856609,0.026517332131100368,0.21917883964704052,-0.012258266381178743,-0.012258266381178743,-0.012258266381178743,-0.005423224119683101,-0.005423224119683101,-0.005423224119683101,-0.00757139191985759,-0.00757139191985759,-0.00757139191985759,0.0007363496583619442,0.0007363496583619442,0.0007363496583619442,0.0,0.0,0.0,0.11120172948372833
2195,2022-01-08 08:00:00,0.12347396275516426,-0.5472479638728905,0.7689761862552627,0.026481032900352364,0.21929327554072825,-0.012543403100183766,-0.012543403100183766,-0.012543403100183766,-0.005940366855456406,-0.005940366855456406,-0.005940366855456406,-0.00734436494732693,-0.00734436494732693,-0.00734436494732693,0.0007413287025995702,0.0007413287025995702,0.0007413287025995702,0.0,0.0,0.0,0.1109305596549805
2196,2022-01-08 09:00:00,0.12348792964542142,-0.526415060910153,0.7315662798775402,0.026444733669604804,0.21940771143441512,-0.011475343965100674,-0.011475343965100674,-0.011475343965100674,-0.0051893778180639935,-0.0051893778180639935,-0.0051893778180639935,-0.007032575079630531,-0.007032575079630531,-0.007032575079630531,0.0007466089325938503,0.0007466089325938503,0.0007466089325938503,0.0,0.0,0.0,0.11201258568032074
2197,2022-01-08 10:00:00,0.12350189653567858,-0.5219355726200576,0.7643507624016258,0.02640843443885679,0.21952214732810285,-0.010006781513895972,-0.010006781513895972,-0.010006781513895972,-0.004114922109916942,-0.004114922109916942,-0.004114922109916942,-0.0066440479553919966,-0.0066440479553919966,-0.0066440479553919966,0.0007521885514129657,0.0007521885514129657,0.0007521885514129657,0.0,0.0,0.0,0.11349511502178261
2198,2022-01-08 11:00:00,0.12351586342593587,-0.526910824869172,0.7290681256549608,0.02637213520810877,0.21963658322179153,-0.009413617711959267,-0.009413617711959267,-0.009413617711959267,-0.00398410759118625,-0.00398410759118625,-0.00398410759118625,-0.006187575867578779,-0.006187575867578779,-0.006187575867578779,0.0007580657468057599,0.0007580657468057599,0.0007580657468057599,0.0,0.0,0.0,0.1141022457139766
2199,2022-01-08 12:00:00,0.12352983031619304,-0.5430975209296922,0.7684880916701655,0.026335835977360767,0.21975101911547926,-0.009896201954498094,-0.009896201954498094,-0.009896201954498094,-0.004987842352695088,-0.004987842352695088,-0.004987842352695088,-0.005672598293135497,-0.005672598293135497,-0.005672598293135497,0.000764238691332494,0.000764238691332494,0.000764238691332494,0.0,0.0,0.0,0.11363362836169494
2200,2022-01-08 13:00:00,0.1235437972064502,-0.5502896187553382,0.7329440584190907,0.02629953674661321,0.21986545500916702,-0.01034713301034199,-0.01034713301034199,-0.01034713301034199,-0.006008762942040986,-0.006008762942040986,-0.006008762942040986,-0.005109075610736294,-0.005109075610736294,-0.005109075610736294,0.000770705542435289,0.000770705542435289,0.000770705542435289,0.0,0.0,0.0,0.11319666419610822
2201,2022-01-08 14:00:00,0.12355776409670738,-0.5824055166669847,0.7636610614414249,0.026263237515865193,0.21997989090285475,-0.009455052366768305,-0.009455052366768305,-0.009455052366768305,-0.005725159190531856,-0.005725159190531856,-0.005725159190531856,-0.004507357618780819,-0.004507357618780819,-0.004507357618780819,0.0007774644425443692,0.0007774644425443692,0.0007774644425443692,0.0,0.0,0.0,0.11410271172993908
2202,2022-01-08 15:00:00,0.12357173098696454,-0.531388648560034,0.7738203381020472,0.026226938285117636,0.22009432679654156,-0.0069349231097415275,-0.0069349231097415275,-0.0069349231097415275,-0.0038413881059419027,-0.0038413881059419027,-0.0038413881059419027,-0.0038780485230478505,-0.0038780485230478505,-0.0038780485230478505,0.0007845135192482267,0.0007845135192482267,0.0007845135192482267,0.0,0.0,0.0,0.11663680787722301
2203,2022-01-08 16:00:00,0.1235856978772217,-0.5047085183358139,0.8390987894830048,0.026190639054369632,0.22020876269022932,-0.0036073043269149447,-0.0036073043269149447,-0.0036073043269149447,-0.0011672851107563938,-0.0011672851107563938,-0.0011672851107563938,-0.0032318701015078945,-0.0032318701015078945,-0.0032318701015078945,0.0007918508853493446,0.0007918508853493446,0.0007918508853493446,0.0,0.0,0.0,0.11997839355030676
2204,2022-01-08 17:00:00,0.123599664767479,-0.5175180799295298,0.771639767616199,0.026154339823621617,0.22032319858391797,-0.00032489792685815315,-0.00032489792685815315,-0.00032489792685815315,0.0014551522001226443,0.0014551522001226443,0.0014551522001226443,-0.002579524765983932,-0.002579524765983932,-0.002579524765983932,0.0007994746390031344,0.0007994746390031344,0.0007994746390031344,0.0,0.0,0.0,0.12327476684062084
2205,2022-01-08 18:00:00,0.12361363165773616,-0.5452769998368419,0.7963324275619618,0.0261180405928736,0.22043763447760573,0.0029967649185671874,0.0029967649185671874,0.0029967649185671874,0.004120942291290891,0.004120942291290891,0.004120942291290891,-0.001931560236561667,-0.001931560236561667,-0.001931560236561667,0.000807382863837963,0.000807382863837963,0.000807382863837963,0.0,0.0,0.0,0.12661039657630335
2206,2022-01-08 19:00:00,0.12362759854799332,-0.5070165760250059,0.727289514177338,0.026081741362126043,0.22055207037129346,0.007086943613782898,0.007086943613782898,0.007086943613782898,0.007569607500341475,0.007569607500341475,0.007569607500341475,-0.0012982375155922686,-0.0012982375155922686,-0.0012982375155922686,0.0008155736290336912,0.0008155736290336912,0.0008155736290336912,0.0,0.0,0.0,0.13071454216177622
